#config
dt,angle_limit_tc,thr_mix_min,thr_mix_max,throttle_hover,throttle_thrust_max,cos_tilt,angle_boost_enabled
992204554,1065353216,1036831949,1056964608,1051931443,1064514355,1065353216,1
#leanangle
step,throttle_in,lean_max
232,1063675494,1040455828,1042576468,1063675494
233,1063675494,1040464216,1042588212,1063675494
234,1063675494,1040472605,1042599956,1063675494
235,1063675494,1040480993,1042611699,1063675494
236,1063675494,1040489382,1042623444,1063675494
237,1063675494,1040497770,1042635187,1063675494
238,1063675494,1040506159,1042646932,1063675494
239,1063675494,1040514548,1042658676,1063675494
240,1063675494,1040522936,1042670420,1063675494
241,1063675494,1040531325,1042682164,1063675494
242,1063675494,1040539714,1042693908,1063675494
243,1063675494,1040548102,1042705652,1063675494
244,1063675494,1040556491,1042717396,1063675494
245,1063675494,1040564880,1042729141,1063675494
246,1063675494,1040573268,1042740884,1063675494
247,1063675494,1040581657,1042752629,1063675494
248,1063675494,1040590045,1042764372,1063675494
249,1063675494,1040598434,1042776116,1063675494
250,1063675494,1040606822,1042787860,1063675494
251,1063675494,1040615211,1042799604,1063675494
252,1063675494,1040623600,1042811349,1063675494
253,1063675494,1040631988,1042823092,1063675494
254,1063675494,1040640377,1042834837,1063675494
255,1063675494,1040648766,1042846581,1063675494
256,1063675494,1040657154,1042858325,1063675494
257,1063675494,1040665543,1042870069,1063675494
258,1063675494,1040673931,1042881812,1063675494
259,1063675494,1040682320,1042893557,1063675494
260,1063675494,1040690708,1042905300,1063675494
261,1063675494,1040699097,1042917045,1063675494
262,1063675494,1040707486,1042928789,1063675494
263,1063675494,1040715874,1042940533,1063675494
264,1063675494,1040724263,1042952277,1063675494
265,1063675494,1040732652,1042964022,1063675494
266,1063675494,1040741040,1042975765,1063675494
267,1063675494,1040749429,1042987510,1063675494
268,1063675494,1040757817,1042999253,1063675494
269,1063675494,1040766206,1043010998,1063675494
270,1063675494,1040774595,1043022742,1063675494
271,1063675494,1040782983,1043034485,1063675494
272,1063675494,1040791372,1043046230,1063675494
273,1063675494,1040799760,1043057973,1063675494
274,1063675494,1040808149,1043069718,1063675494
275,1063675494,1040816538,1043081462,1063675494
276,1063675494,1040824926,1043093206,1063675494
277,1063675494,1040833315,1043104950,1063675494
278,1063675494,1040841704,1043116694,1063675494
279,1063675494,1040850092,1043128438,1063675494
280,1063675494,1040858481,1043140182,1063675494
281,1063675494,1040866869,1043151926,1063675494
282,1063675494,1040875258,1043163670,1063675494
283,1063675494,1040883646,1043175414,1063675494
284,1063675494,1040892035,1043187158,1063675494
285,1063675494,1040900424,1043198902,1063675494
286,1063675494,1040908812,1043210646,1063675494
287,1063675494,1040917201,1043222390,1063675494
288,1063675494,1040925590,1043234135,1063675494
289,1063675494,1040933978,1043245878,1063675494
290,1063675494,1040942367,1043257623,1063675494
291,1063675494,1040950755,1043269366,1063675494
292,1063675494,1040959144,1043281111,1063675494
293,1063675494,1040967532,1043292854,1063675494
294,1063675494,1040975921,1043304598,1063675494
295,1063675494,1040984310,1043316343,1063675494
296,1063675494,1040992698,1043328086,1063675494
297,1063675494,1041001087,1043339831,1063675494
298,1063675494,1041009476,1043351575,1063675494
299,1063675494,1041017864,1043363319,1063675494
300,1063675494,1041026253,1043375063,1063675494
301,1063675494,1041034642,1043386808,1063675494
302,1063675494,1041043030,1043398551,1063675494
303,1063675494,1041051419,1043410296,1063675494
304,1063675494,1041059807,1043422039,1063675494
305,1063675494,1041068196,1043433784,1063675494
306,1063675494,1041076584,1043445527,1063675494
307,1063675494,1041084973,1043457271,1063675494
308,1063675494,1041093362,1043469016,1063675494
309,1063675494,1041101750,1043480759,1063675494
310,1063675494,1041110139,1043492504,1063675494
311,1063675494,1041118528,1043504248,1063675494
312,1063675494,1041126916,1043515992,1063675494
313,1063675494,1041135305,1043527736,1063675494
314,1063675494,1041143693,1043539479,1063675494
315,1063675494,1041152082,1043551224,1063675494
316,1063675494,1041160470,1043562967,1063675494
317,1063675494,1041168859,1043574712,1063675494
318,1063675494,1041177248,1043586456,1063675494
319,1063675494,1041185636,1043598200,1063675494
320,1063675494,1041194025,1043609944,1063675494
321,1063675494,1041202414,1043621688,1063675494
322,1063675494,1041210802,1043633432,1063675494
323,1063675494,1041219191,1043645176,1063675494
324,1063675494,1041227580,1043656921,1063675494
325,1063675494,1041235968,1043668664,1063675494
326,1063675494,1041244357,1043680409,1063675494
327,1063675494,1041252745,1043692152,1063675494
328,1063675494,1041261134,1043703896,1063675494
329,1063675494,1041269522,1043715640,1063675494
330,1063675494,1041277911,1043727384,1063675494
331,1063675494,1041286300,1043739129,1063675494
332,1063675494,1041294688,1043750872,1063675494
333,1063675494,1041303077,1043762617,1063675494
334,1063675494,1041311466,1043774361,1063675494
335,1063675494,1041319854,1043786105,1063675494
336,1063675494,1041328243,1043797849,1063675494
337,1063675494,1041336631,1043809592,1063675494
338,1063675494,1041345020,1043821337,1063675494
339,1063675494,1041353408,1043833080,1063675494
340,1063675494,1041361797,1043844825,1063675494
341,1063675494,1041370186,1043856569,1063675494
342,1063675494,1041378574,1043868313,1063675494
343,1063675494,1041386963,1043880057,1063675494
344,1063675494,1041395352,1043891802,1063675494
345,1063675494,1041403740,1043903545,1063675494
346,1063675494,1041412129,1043915290,1063675494
347,1063675494,1041420518,1043927034,1063675494
348,1063675494,1041428906,1043938778,1063675494
349,1063675494,1041437295,1043950522,1063675494
350,1063675494,1041445683,1043962265,1063675494
351,1063675494,1041454072,1043974010,1063675494
352,1063675494,1041462460,1043985753,1063675494
353,1063675494,1041470849,1043997498,1063675494
354,1063675494,1041479238,1044009242,1063675494
355,1063675494,1041487626,1044020986,1063675494
356,1063675494,1041496015,1044032730,1063675494
357,1063675494,1041504404,1044044474,1063675494
358,1063675494,1041512792,1044056218,1063675494
359,1063675494,1041521181,1044067962,1063675494
360,1063675494,1041529569,1044079706,1063675494
361,1063675494,1041537958,1044091450,1063675494
362,1063675494,1041546346,1044103194,1063675494
363,1063675494,1041554735,1044114938,1063675494
364,1063675494,1041563124,1044126682,1063675494
365,1063675494,1041571512,1044138426,1063675494
366,1063675494,1041579901,1044150170,1063675494
367,1063675494,1041588290,1044161915,1063675494
368,1063675494,1041596678,1044173658,1063675494
369,1063675494,1041605067,1044185402,1063675494
370,1063675494,1041613455,1044197146,1063675494
371,1063675494,1041621844,1044208891,1063675494
372,1063675494,1041630233,1044220635,1063675494
373,1063675494,1041638621,1044232378,1063675494
374,1063675494,1041647010,1044244123,1063675494
375,1063675494,1041655398,1044255866,1063675494
376,1063675494,1041663787,1044267611,1063675494
377,1063675494,1041672176,1044279355,1063675494
378,1063675494,1041680564,1044291099,1063675494
379,1063675494,1041688953,1044302843,1063675494
380,1063675494,1041697342,1044314588,1063675494
381,1063675494,1041705730,1044326331,1063675494
382,1063675494,1041714119,1044338076,1063675494
383,1063675494,1041722507,1044349819,1063675494
384,1063675494,1041730896,1044361564,1063675494
385,1063675494,1041739284,1044373307,1063675494
386,1063675494,1041747673,1044385051,1063675494
387,1063675494,1041756062,1044396796,1063675494
388,1063675494,1041764450,1044408539,1063675494
389,1063675494,1041772839,1044420284,1063675494
390,1063675494,1041781228,1044432028,1063675494
391,1063675494,1041789616,1044443772,1063675494
392,1063675494,1041798005,1044455516,1063675494
393,1063675494,1041806393,1044467259,1063675494
394,1063675494,1041814782,1044479004,1063675494
395,1063675494,1041823170,1044490747,1063675494
396,1063675494,1041831559,1044502492,1063675494
397,1063675494,1041839948,1044514236,1063675494
398,1063675494,1041848336,1044525980,1063675494
399,1063675494,1041856725,1044537724,1063675494
400,1028443341,1041865114,1044549468,1045220555
401,1028443341,1041873502,1044561212,1045136669
402,1028443341,1041881891,1044572956,1045052783
403,1028443341,1041890279,1044584700,1044968897
404,1028443341,1041898668,1044596444,1044885011
405,1028443341,1041907056,1044608188,1044801125
406,1028443341,1041915445,1044619932,1044717239
407,1028443341,1041923834,1044631676,1044633353
408,1028443341,1041932222,1044643420,1044549467
409,1028443341,1041940611,1044655164,1044465581
410,1028443341,1041949000,1044666909,1044381695
411,1028443341,1041957388,1044678652,1044297809
412,1028443341,1041965777,1044690397,1044213923
413,1028443341,1041974166,1044702141,1044130037
414,1028443341,1041982554,1044713884,1044046151
415,1028443341,1041990943,1044725629,1043962265
416,1028443341,1041999331,1044737372,1043878379
417,1028443341,1042007720,1044749117,1043794493
418,1028443341,1042016108,1044760860,1043710607
419,1028443341,1042024497,1044772605,1043626721
420,1028443341,1042032886,1044784349,1043542835
421,1028443341,1042041274,1044796093,1043458949
422,1028443341,1042049663,1044807837,1043375063
423,1028443341,1042058052,1044819582,1043291177
424,1028443341,1042066440,1044831325,1043207291
425,1028443341,1042074829,1044843070,1043123405
426,1028443341,1042083217,1044854813,1043039519
427,1028443341,1042091606,1044866558,1042955633
428,1028443341,1042099994,1044878301,1042871747
429,1028443341,1042108383,1044890045,1042787861
430,1028443341,1042116772,1044901790,1042703975
431,1028443341,1042125160,1044913533,1042620089
432,1028443341,1042133549,1044925278,1042536203
433,1028443341,1042141938,1044937022,1042452317
434,1028443341,1042150326,1044948766,1042368431
435,1028443341,1042158715,1044960510,1042284545
436,1028443341,1042167104,1044972255,1042200659
437,1028443341,1042175492,1044983998,1042116773
438,1028443341,1042183881,1044995742,1042032887
439,1028443341,1042192269,1045007486,1041949001
440,1028443341,1042200658,1045019230,1041865115
441,1028443341,1042209046,1045030974,1041781229
442,1028443341,1042217435,1045042718,1041697343
443,1028443341,1042225824,1045054463,1041613457
444,1028443341,1042234212,1045066206,1041529571
445,1028443341,1042242601,1045077950,1041445685
446,1028443341,1042250990,1045089695,1041361799
447,1028443341,1042259378,1045101438,1041277913
448,1028443341,1042267767,1045113182,1041194027
449,1028443341,1042276155,1045124926,1041110141
450,1028443341,1042284544,1045136671,1041026255
451,1028443341,1042292932,1045148414,1040942369
452,1028443341,1042301321,1045160159,1040858483
453,1028443341,1042309710,1045171903,1040774597
454,1028443341,1042318098,1045183646,1040690711
455,1028443341,1042326487,1045195390,1040606825
456,1028443341,1042334876,1045207135,1040522939
457,1028443341,1042343264,1045218879,1040439053
458,1028443341,1042351653,1045230623,1040355167
459,1028443341,1042360041,1045242367,1040271281
460,1028443341,1042368430,1045254111,1040187395
461,1028443341,1042376819,1045265856,1040019626
462,1028443341,1042385207,1045277599,1039851854
463,1028443341,1042393596,1045289344,1039684082
464,1028443341,1042401984,1045301087,1039516310
465,1028443341,1042410373,1045312831,1039348538
466,1028443341,1042418762,1045324576,1039180766
467,1028443341,1042427150,1045336319,1039012994
468,1028443341,1042435539,1045348064,1038845222
469,1028443341,1042443928,1045359808,1038677450
470,1028443341,1042452316,1045371552,1038509678
471,1028443341,1042460705,1045383296,1038341906
472,1028443341,1042469093,1045395039,1038174134
473,1028443341,1042477482,1045406784,1038006362
474,1028443341,1042485870,1045418527,1037838590
475,1028443341,1042494259,1045430272,1037670818
476,1028443341,1042502648,1045442016,1037503046
477,1028443341,1042511036,1045453760,1037335274
478,1028443341,1042519425,1045465504,1037167502
479,1028443341,1042527814,1045477248,1036999730
480,1028443341,1042536202,1045488992,1036831958
481,1028443341,1042544591,1045500736,1036831949
482,1028443341,1042552979,1045512480,1036831949
483,1028443341,1042561368,1045524224,1036831949
484,1028443341,1042569756,1045535968,1036831949
485,1028443341,1042578145,1045547712,1036831949
486,1028443341,1042586534,1045559456,1036831949
487,1028443341,1042594922,1045571200,1036831949
488,1028443341,1042603311,1045582944,1036831949
489,1028443341,1042611700,1045594689,1036831949
490,1028443341,1042620088,1045606432,1036831949
491,1028443341,1042628477,1045618177,1036831949
492,1028443341,1042636866,1045629921,1036831949
493,1028443341,1042645254,1045641665,1036831949
494,1028443341,1042653643,1045653409,1036831949
495,1028443341,1042662031,1045665152,1036831949
496,1028443341,1042670420,1045676897,1036831949
497,1028443341,1042678808,1045688640,1036831949
498,1028443341,1042687197,1045700385,1036831949
499,1028443341,1042695586,1045712129,1036831949
500,1028443341,1042703974,1045723873,1036831949
501,1028443341,1042712363,1045735617,1036831949
502,1028443341,1042720752,1045747362,1036831949
503,1028443341,1042729140,1045759105,1036831949
504,1028443341,1042737529,1045770850,1036831949
505,1028443341,1042745918,1045782594,1036831949
506,1028443341,1042754306,1045794337,1036831949
507,1028443341,1042762694,1045806081,1036831949
508,1028443341,1042771084,1045817826,1036831949
509,1028443341,1042779472,1045829570,1036831949
510,1028443341,1042787860,1045841313,1036831949
511,1028443341,1042796249,1045853058,1036831949
512,1028443341,1042804638,1045864802,1036831949
513,1028443341,1042813026,1045876546,1036831949
514,1028443341,1042821415,1045888290,1036831949
515,1028443341,1042829804,1045900034,1036831949
516,1028443341,1042838192,1045911778,1036831949
517,1028443341,1042846581,1045923522,1036831949
518,1028443341,1042854970,1045935267,1036831949
519,1028443341,1042863358,1045947010,1036831949
520,1028443341,1042871746,1045958754,1036831949
521,1028443341,1042880136,1045970499,1036831949
522,1028443341,1042888524,1045982242,1036831949
523,1028443341,1042896912,1045993986,1036831949
524,1028443341,1042905301,1046005730,1036831949
525,1028443341,1042913690,1046017475,1036831949
526,1028443341,1042922078,1046029218,1036831949
527,1028443341,1042930467,1046040963,1036831949
528,1028443341,1042938856,1046052707,1036831949
529,1028443341,1042947244,1046064451,1036831949
530,1028443341,1042955632,1046076194,1036831949
531,1028443341,1042964022,1046087939,1036831949
532,1028443341,1042972410,1046099683,1036831949
533,1028443341,1042980798,1046111426,1036831949
534,1028443341,1042989187,1046123171,1036831949
535,1028443341,1042997576,1046134916,1036831949
536,1028443341,1043005964,1046146659,1036831949
537,1028443341,1043014353,1046158403,1036831949
538,1028443341,1043022742,1046170148,1036831949
539,1028443341,1043031130,1046181891,1036831949
540,1028443341,1043039519,1046193636,1036831949
541,1028443341,1043047908,1046205380,1036831949
542,1028443341,1043056296,1046217124,1036831949
543,1028443341,1043064684,1046228867,1036831949
544,1028443341,1043073074,1046240612,1036831949
545,1028443341,1043081462,1046252356,1036831949
546,1028443341,1043089850,1046264099,1036831949
547,1028443341,1043098239,1046275844,1036831949
548,1028443341,1043106628,1046287588,1036831949
549,1028443341,1043115016,1046299332,1036831949
550,1028443341,1043123405,1046311076,1036831949
551,1028443341,1043131794,1046322820,1036831949
552,1028443341,1043140182,1046334564,1036831949
553,1028443341,1043148570,1046346307,1036831949
554,1028443341,1043156960,1046358053,1036831949
555,1028443341,1043165348,1046369796,1036831949
556,1028443341,1043173736,1046381540,1036831949
557,1028443341,1043182125,1046393284,1036831949
558,1028443341,1043190514,1046405028,1036831949
559,1028443341,1043198902,1046416772,1036831949
560,1028443341,1043207291,1046428516,1036831949
561,1028443341,1043215680,1046440261,1036831949
562,1028443341,1043224068,1046452004,1036831949
563,1028443341,1043232456,1046463748,1036831949
564,1028443341,1043240846,1046475493,1036831949
565,1028443341,1043249234,1046487236,1036831949
566,1028443341,1043257622,1046498980,1036831949
567,1028443341,1043266012,1046510726,1036831949
568,1028443341,1043274400,1046522469,1036831949
569,1028443341,1043282788,1046534212,1036831949
570,1028443341,1043291177,1046545957,1036831949
571,1028443341,1043299566,1046557701,1036831949
572,1028443341,1043307954,1046569444,1036831949
573,1028443341,1043316343,1046581189,1036831949
574,1028443341,1043324732,1046592934,1036831949
575,1028443341,1043333120,1046604677,1036831949
576,1028443341,1043341508,1046616420,1036831949
577,1028443341,1043349898,1046628166,1036831949
578,1028443341,1043358286,1046639909,1036831949
579,1028443341,1043366674,1046651653,1036831949
580,1028443341,1043375063,1046663397,1036831949
581,1028443341,1043383452,1046675142,1036831949
582,1028443341,1043391840,1046686885,1036831949
583,1028443341,1043400229,1046698630,1036831949
584,1028443341,1043408618,1046710374,1036831949
585,1028443341,1043417006,1046722118,1036831949
586,1028443341,1043425394,1046733861,1036831949
587,1028443341,1043433784,1046745606,1036831949
588,1028443341,1043442172,1046757350,1036831949
589,1028443341,1043450560,1046769093,1036831949
590,1028443341,1043458950,1046780838,1036831949
591,1028443341,1043467338,1046792582,1036831949
592,1028443341,1043475726,1046804326,1036831949
593,1028443341,1043484115,1046816070,1036831949
594,1028443341,1043492504,1046827815,1036831949
595,1028443341,1043500892,1046839558,1036831949
596,1028443341,1043509281,1046851302,1036831949
597,1028443341,1043517670,1046863046,1036831949
598,1028443341,1043526058,1046874790,1036831949
599,1028443341,1043534446,1046886534,1036831949
600,1028443341,1043542836,1046898279,1036831949
601,1028443341,1043551224,1046910023,1036831949
602,1028443341,1043559612,1046921766,1036831949
603,1028443341,1043568001,1046933510,1036831949
604,1028443341,1043576390,1046945255,1036831949
605,1028443341,1043584778,1046956998,1036831949
606,1028443341,1043593167,1046968742,1036831949
607,1028443341,1043601556,1046980487,1036831949
608,1028443341,1043609944,1046992231,1036831949
609,1028443341,1043618332,1047003974,1036831949
610,1028443341,1043626722,1047015720,1036831949
611,1028443341,1043635110,1047027463,1036831949
612,1028443341,1043643498,1047039206,1036831949
613,1028443341,1043651887,1047050950,1036831949
614,1028443341,1043660276,1047062695,1036831949
615,1028443341,1043668664,1047074439,1036831949
616,1028443341,1043677053,1047086183,1036831949
617,1028443341,1043685442,1047097928,1036831949
618,1028443341,1043693830,1047109671,1036831949
619,1028443341,1043702219,1047121416,1036831949
620,1028443341,1043710608,1047133160,1036831949
621,1028443341,1043718996,1047144904,1036831949
622,1028443341,1043727384,1047156647,1036831949
623,1028443341,1043735774,1047168392,1036831949
624,1028443341,1043744162,1047180136,1036831949
625,1028443341,1043752550,1047191879,1036831949
626,1028443341,1043760939,1047203624,1036831949
627,1028443341,1043769328,1047215368,1036831949
628,1028443341,1043777716,1047227112,1036831949
629,1028443341,1043786105,1047238856,1036831949
630,1028443341,1043794494,1047250600,1036831949
631,1028443341,1043802882,1047262344,1036831949
632,1028443341,1043811270,1047274087,1036831949
633,1028443341,1043819660,1047285833,1036831949
634,1028443341,1043828048,1047297576,1036831949
635,1028443341,1043836436,1047309320,1036831949
636,1028443341,1043844825,1047321064,1036831949
637,1028443341,1043853214,1047332808,1036831949
638,1028443341,1043861602,1047344552,1036831949
639,1028443341,1043869991,1047356296,1036831949
640,1028443341,1043878380,1047368041,1036831949
641,1028443341,1043886768,1047379784,1036831949
642,1028443341,1043895157,1047391529,1036831949
643,1028443341,1043903546,1047403273,1036831949
644,1028443341,1043911934,1047415017,1036831949
645,1028443341,1043920322,1047426760,1036831949
646,1028443341,1043928712,1047438506,1036831949
647,1028443341,1043937100,1047450249,1036831949
648,1028443341,1043945488,1047461992,1036831949
649,1028443341,1043953877,1047473737,1036831949
650,1028443341,1043962266,1047485481,1036831949
651,1028443341,1043970654,1047497225,1036831949
652,1028443341,1043979043,1047508969,1036831949
653,1028443341,1043987432,1047520714,1036831949
654,1028443341,1043995820,1047532457,1036831949
655,1028443341,1044004208,1047544200,1036831949
656,1028443341,1044012598,1047555946,1036831949
657,1028443341,1044020986,1047567689,1036831949
658,1028443341,1044029374,1047579433,1036831949
659,1028443341,1044037763,1047591177,1036831949
660,1028443341,1044046152,1047602922,1036831949
661,1028443341,1044054540,1047614665,1036831949
662,1028443341,1044062929,1047626410,1036831949
663,1028443341,1044071318,1047638154,1036831949
664,1028443341,1044079706,1047649897,1036831949
665,1028443341,1044088094,1047661641,1036831949
666,1028443341,1044096484,1047673386,1036831949
667,1028443341,1044104872,1047685130,1036831949
668,1028443341,1044113260,1047696873,1036831949
669,1028443341,1044121650,1047708619,1036831949
670,1028443341,1044130038,1047720362,1036831949
671,1028443341,1044138426,1047732106,1036831949
672,1028443341,1044146815,1047743850,1036831949
673,1028443341,1044155204,1047755594,1036831949
674,1028443341,1044163592,1047767338,1036831949
675,1028443341,1044171981,1047779082,1036831949
676,1028443341,1044180370,1047790827,1036831949
677,1028443341,1044188758,1047802570,1036831949
678,1028443341,1044197146,1047814314,1036831949
679,1028443341,1044205536,1047826059,1036831949
680,1028443341,1044213924,1047837802,1036831949
681,1028443341,1044222312,1047849546,1036831949
682,1028443341,1044230701,1047861290,1036831949
683,1028443341,1044239090,1047873035,1036831949
684,1028443341,1044247478,1047884778,1036831949
685,1028443341,1044255867,1047896523,1036831949
686,1028443341,1044264256,1047908267,1036831949
687,1028443341,1044272644,1047920011,1036831949
688,1028443341,1044281032,1047931754,1036831949
689,1028443341,1044289422,1047943499,1036831949
690,1028443341,1044297810,1047955243,1036831949
691,1028443341,1044306198,1047966986,1036831949
692,1028443341,1044314588,1047978732,1036831949
693,1028443341,1044322976,1047990476,1036831949
694,1028443341,1044331364,1048002219,1036831949
695,1028443341,1044339753,1048013963,1036831949
696,1028443341,1044348142,1048025708,1036831949
697,1028443341,1044356530,1048037451,1036831949
698,1028443341,1044364919,1048049196,1036831949
699,1028443341,1044373308,1048060940,1036831949
700,1028443341,1044381696,1048072684,1036831949
701,1028443341,1044390084,1048084427,1036831949
702,1028443341,1044398474,1048096172,1036831949
703,1028443341,1044406862,1048107916,1036831949
704,1028443341,1044415250,1048119659,1036831949
705,1028443341,1044423639,1048131404,1036831949
706,1028443341,1044432028,1048143148,1036831949
707,1028443341,1044440416,1048154892,1036831949
708,1028443341,1044448805,1048166636,1036831949
709,1028443341,1044457194,1048178380,1036831949
710,1028443341,1044465582,1048190124,1036831949
711,1028443341,1044473970,1048201867,1036831949
712,1028443341,1044482360,1048213613,1036831949
713,1028443341,1044490748,1048225356,1036831949
714,1028443341,1044499136,1048237100,1036831949
715,1028443341,1044507525,1048248844,1036831949
716,1028443341,1044515914,1048260588,1036831949
717,1028443341,1044524302,1048272332,1036831949
718,1028443341,1044532691,1048284076,1036831949
719,1028443341,1044541080,1048295821,1036831949
720,1028443341,1044549468,1048307564,1036831949
721,1028443341,1044557857,1048319309,1036831949
722,1028443341,1044566246,1048331053,1036831949
723,1028443341,1044574634,1048342796,1036831949
724,1028443341,1044583022,1048354540,1036831949
725,1028443341,1044591412,1048366286,1036831949
726,1028443341,1044599800,1048378029,1036831949
727,1028443341,1044608188,1048389772,1036831949
728,1028443341,1044616577,1048401517,1036831949
729,1028443341,1044624966,1048413261,1036831949
730,1028443341,1044633354,1048425004,1036831949
731,1028443341,1044641743,1048436749,1036831949
732,1028443341,1044650132,1048448494,1036831949
733,1028443341,1044658520,1048460237,1036831949
734,1028443341,1044666908,1048471980,1036831949
735,1028443341,1044675298,1048483726,1036831949
736,1028443341,1044683686,1048495469,1036831949
737,1028443341,1044692074,1048507213,1036831949
738,1028443341,1044700463,1048518957,1036831949
739,1028443341,1044708852,1048530702,1036831949
740,1028443341,1044717240,1048542445,1036831949
741,1028443341,1044725629,1048554190,1036831949
742,1028443341,1044734018,1048565934,1036831949
743,1028443341,1044742406,1048576839,1036831949
744,1028443341,1044750795,1048582711,1036831949
745,1028443341,1044759184,1048588583,1036831949
746,1028443341,1044767572,1048594455,1036831949
747,1028443341,1044775960,1048600326,1036831949
748,1028443341,1044784350,1048606199,1036831949
749,1028443341,1044792738,1048612071,1036831949
750,1028443341,1044801126,1048617943,1036831949
751,1028443341,1044809515,1048623815,1036831949
752,1028443341,1044817904,1048629687,1036831949
753,1028443341,1044826292,1048635559,1036831949
754,1028443341,1044834681,1048641431,1036831949
755,1028443341,1044843070,1048647303,1036831949
756,1028443341,1044851458,1048653175,1036831949
757,1028443341,1044859846,1048659047,1036831949
758,1028443341,1044868236,1048664920,1036831949
759,1028443341,1044876624,1048670791,1036831949
760,1028443341,1044885012,1048676663,1036831949
761,1028443341,1044893401,1048682535,1036831949
762,1028443341,1044901790,1048688407,1036831949
763,1028443341,1044910178,1048694279,1036831949
764,1028443341,1044918567,1048700151,1036831949
765,1028443341,1044926956,1048706024,1036831949
766,1028443341,1044935344,1048711895,1036831949
767,1028443341,1044943732,1048717767,1036831949
768,1028443341,1044952122,1048723640,1036831949
769,1028443341,1044960510,1048729512,1036831949
770,1028443341,1044968898,1048735383,1036831949
771,1028443341,1044977288,1048741256,1036831949
772,1028443341,1044985676,1048747128,1036831949
773,1028443341,1044994064,1048752999,1036831949
774,1028443341,1045002453,1048758872,1036831949
775,1028443341,1045010842,1048764744,1036831949
776,1028443341,1045019230,1048770616,1036831949
777,1028443341,1045027619,1048776488,1036831949
778,1028443341,1045036008,1048782360,1036831949
779,1028443341,1045044396,1048788232,1036831949
780,1028443341,1045052784,1048794103,1036831949
781,1028443341,1045061174,1048799976,1036831949
782,1028443341,1045069562,1048805848,1036831949
783,1028443341,1045077950,1048811720,1036831949
784,1028443341,1045086339,1048817592,1036831949
785,1028443341,1045094728,1048823464,1036831949
786,1028443341,1045103116,1048829336,1036831949
787,1028443341,1045111505,1048835208,1036831949
788,1028443341,1045119894,1048841080,1036831949
789,1028443341,1045128282,1048846952,1036831949
790,1028443341,1045136670,1048852824,1036831949
791,1028443341,1045145060,1048858696,1036831949
792,1028443341,1045153448,1048864568,1036831949
793,1028443341,1045161836,1048870440,1036831949
794,1028443341,1045170226,1048876313,1036831949
795,1028443341,1045178614,1048882184,1036831949
796,1028443341,1045187002,1048888056,1036831949
797,1028443341,1045195391,1048893928,1036831949
798,1028443341,1045203780,1048899800,1036831949
799,1028443341,1045212168,1048905672,1036831949
800,1028443341,1045220557,1048911544,1036831949
801,1028443341,1045228946,1048917417,1036831949
802,1028443341,1045237334,1048923288,1036831949
803,1028443341,1045245722,1048929160,1036831949
804,1028443341,1045254112,1048935033,1036831949
805,1028443341,1045262500,1048940904,1036831949
806,1028443341,1045270888,1048946776,1036831949
807,1028443341,1045279277,1048952648,1036831949
808,1028443341,1045287666,1048958521,1036831949
809,1028443341,1045296054,1048964392,1036831949
810,1028443341,1045304442,1048970264,1036831949
811,1028443341,1045312832,1048976137,1036831949
812,1028443341,1045321220,1048982008,1036831949
813,1028443341,1045329609,1048987881,1036831949
814,1028443341,1045337997,1048993752,1036831949
815,1028443341,1045346386,1048999625,1036831949
816,1028443341,1045354774,1049005496,1036831949
817,1028443341,1045363164,1049011369,1036831949
818,1028443341,1045371552,1049017241,1036831949
819,1028443341,1045379940,1049023112,1036831949
820,1028443341,1045388329,1049028985,1036831949
821,1028443341,1045396718,1049034857,1036831949
822,1028443341,1045405106,1049040729,1036831949
823,1028443341,1045413494,1049046600,1036831949
824,1028443341,1045421884,1049052473,1036831949
825,1028443341,1045430272,1049058345,1036831949
826,1028443341,1045438661,1049064217,1036831949
827,1028443341,1045447049,1049070089,1036831949
828,1028443341,1045455438,1049075961,1036831949
829,1028443341,1045463826,1049081833,1036831949
830,1028443341,1045472216,1049087706,1036831949
831,1028443341,1045480604,1049093577,1036831949
832,1028443341,1045488992,1049099449,1036831949
833,1028443341,1045497381,1049105321,1036831949
834,1028443341,1045505770,1049111193,1036831949
835,1028443341,1045514158,1049117065,1036831949
836,1028443341,1045522546,1049122937,1036831949
837,1028443341,1045530936,1049128810,1036831949
838,1028443341,1045539324,1049134681,1036831949
839,1028443341,1045547712,1049140553,1036831949
840,1028443341,1045556101,1049146425,1036831949
841,1028443341,1045564490,1049152297,1036831949
842,1028443341,1045572878,1049158169,1036831949
843,1028443341,1045581266,1049164041,1036831949
844,1028443341,1045589656,1049169914,1036831949
845,1028443341,1045598044,1049175785,1036831949
846,1028443341,1045606433,1049181658,1036831949
847,1028443341,1045614822,1049187530,1036831949
848,1028443341,1045623210,1049193401,1036831949
849,1028443341,1045631598,1049199273,1036831949
850,1028443341,1045639988,1049205146,1036831949
851,1028443341,1045648376,1049211018,1036831949
852,1028443341,1045656764,1049216889,1036831949
853,1028443341,1045665153,1049222762,1036831949
854,1028443341,1045673542,1049228634,1036831949
855,1028443341,1045681930,1049234506,1036831949
856,1028443341,1045690318,1049240377,1036831949
857,1028443341,1045698708,1049246250,1036831949
858,1028443341,1045707096,1049252122,1036831949
859,1028443341,1045715485,1049257994,1036831949
860,1028443341,1045723873,1049263866,1036831949
861,1028443341,1045732262,1049269738,1036831949
